strain,chemical,concentration,experiment,replicate,auc,max_signal,min_signal,time_to_peak,initial_slope,final_signal,auc_zexp,max_signal_zexp,min_signal_zexp,time_to_peak_zexp,initial_slope_zexp,final_signal_zexp,auc_zstrain_exp,max_signal_zstrain_exp,min_signal_zstrain_exp,time_to_peak_zstrain_exp,initial_slope_zstrain_exp,final_signal_zstrain_exp
BL030,DEET,5.0,1.0,2.0,693250.0,1885.0,54.0,85.0,42.0,1444.0,-0.359010737557532,-0.5572132504448528,-0.4679352587276479,-0.35045897346728294,-0.5377156077286759,-0.20469605541281358,-0.8100591405746425,-0.8776058470862403,-0.6579278174852864,-0.4802698527255071,-0.4032085607430951,-0.552387300015946
BL030,DEET,5.0,1.0,3.0,669632.5,2350.0,56.0,85.0,38.2,1395.0,-0.35939266433485195,-0.5503852050782243,-0.46765272368018523,-0.35045897346728294,-0.5464173499230744,-0.20569887666955905,-0.8113413343545839,-0.8595467594371857,-0.6576219028537361,-0.4802698527255071,-0.41856810181717174,-0.5556622188096461
BL030,DEET,5.0,1.0,4.0,776665.0,2511.0,71.0,85.0,35.8,1538.0,-0.3576618046844445,-0.5480210861448325,-0.46553371082421535,-0.35045897346728294,-0.5519131870984839,-0.20277227585905697,-0.8055305412667643,-0.8532940430683733,-0.655327543117109,-0.4802698527255071,-0.4282688646007991,-0.5461048027382359
BL030,DEET,0.5,1.0,1.0,612377.5,1651.0,45.0,65.0,52.2,1141.0,-0.3603185547819972,-0.5606492990809627,-0.4692066664412298,-0.42019681751195315,-0.514358299733185,-0.21089717461268861,-0.8144497075892847,-0.8866936460322162,-0.6593044333272626,-0.5390637734871268,-0.3619803189126788,-0.5726383284749479
BL030,DEET,0.5,1.0,2.0,590975.0,1786.0,48.0,85.0,43.4,1220.0,-0.3606646620266925,-0.5586669633293608,-0.4687828638700358,-0.35045897346728294,-0.5345097027096869,-0.2092803811579357,-0.8156116490468985,-0.8814506851018455,-0.6588455613799372,-0.4802698527255071,-0.3975497824526458,-0.5673583573585744
BL030,DEET,0.5,1.0,3.0,723340.0,2302.0,58.0,90.0,41.6,1487.0,-0.3585241417396191,-0.5510900355676828,-0.46737018863272256,-0.33302451245611536,-0.5386315805912442,-0.20381602859566958,-0.8084255548505634,-0.8614109233235397,-0.6573159882221858,-0.46557137253510217,-0.40482535454036633,-0.5495133916867807
BL030,DEET,0.5,1.0,4.0,749957.5,2562.0,62.0,85.0,46.4,1452.0,-0.3580937009226269,-0.5472722037497829,-0.46680511853779727,-0.35045897346728294,-0.5276399062404249,-0.20453232949334493,-0.8069804911081017,-0.8513133689391221,-0.6567041589590852,-0.4802698527255071,-0.38542382897311156,-0.5518526193965665
BL030,DEET,0.05,1.0,1.0,594395.0,1649.0,46.0,70.0,53.4,1114.0,-0.3606093560214661,-0.5606786670180235,-0.4690653989174985,-0.40276235650078557,-0.5116103811454802,-0.2114497495908953,-0.8154259772896254,-0.886771319527481,-0.6591514760114875,-0.5243652932967219,-0.3571299375208651,-0.574442875565354
BL030,DEET,0.05,1.0,2.0,644330.0,1743.0,54.0,75.0,47.2,1181.0,-0.35980183983112113,-0.5592983739761673,-0.4679352587276479,-0.38532789548961804,-0.5258079605152884,-0.21007854501534537,-0.8127150067634742,-0.8831206652500376,-0.6579278174852864,-0.5096668131063169,-0.3821902413785691,-0.56996492537805
BL030,DEET,0.05,1.0,3.0,731272.5,2416.0,60.0,85.0,50.0,1213.0,-0.35839586253305233,-0.549416063155219,-0.46708765358525994,-0.35045897346728294,-0.5193961504773105,-0.20942364133747077,-0.8079948995246659,-0.856983534093449,-0.6570100735906355,-0.4802698527255071,-0.37087268479767055,-0.5678262029005317
BL030,DEET,0.05,1.0,4.0,676515.0,2585.0,61.0,85.0,51.0,1195.0,-0.35928136504217045,-0.5469344724735841,-0.4669463860615286,-0.35045897346728294,-0.5171062183208899,-0.20979202465627522,-0.8109676835155685,-0.8504201237435774,-0.6568571162748603,-0.4802698527255071,-0.3668307003044925,-0.5690292342941357
BL030,DEET,500.0,2.0,1.0,10795850.0,32619.0,807.0,1440.0,-5.6,32619.0,-0.18329580248497795,-0.104782285746373,-0.23960998537355746,2.6243220285440674,-0.6600825552677078,0.657597304606064,-0.1016136732864773,0.08832259535377711,-0.30360202640382433,1.659685889116579,-0.5937172270990951,1.5549205050083086
BL030,DEET,500.0,2.0,2.0,10534910.0,30796.0,829.0,1440.0,-4.6,30796.0,-0.18911558448534013,-0.14130908746938933,-0.2356499963644278,2.6243220285440674,-0.6581908679585163,0.6066683895429219,-0.12040355031517785,0.03239210998124165,-0.29904770705926226,1.659685889116579,-0.5905956198703002,1.43346223643919
BL030,DEET,500.0,2.0,3.0,13926540.0,41885.0,887.0,1440.0,11.8,41885.0,-0.11347157733469873,0.08087725608877204,-0.2252100253403586,2.6243220285440674,-0.6271671960877759,0.9164603473790066,0.12382236609032392,0.3726077722390835,-0.28704086515087135,1.659685889116579,-0.5394012613180628,2.1722722968686785
BL030,DEET,500.0,2.0,4.0,16551732.5,49282.0,911.0,1440.0,42.4,49282.0,-0.05492153495336286,0.2290883105841927,-0.22089003733039897,2.6243220285440674,-0.5692815644265166,1.123109379042233,0.3128583293449685,0.5995511624204575,-0.28207251677498546,1.659685889116579,-0.4438800801169369,2.6651010476123815
BL030,DEET,50.0,2.0,1.0,9483610.0,28635.0,837.0,1440.0,5.2,28635.0,-0.21256287818113515,-0.18460827481082562,-0.2342100003611079,2.6243220285440674,-0.6396523323284398,0.5462968122245182,-0.19610600191429214,-0.033908372130688744,-0.297391590933967,1.659685889116579,-0.5600038690281096,1.2894845521946119
BL030,DEET,50.0,2.0,2.0,1689872.5,2351.0,126.0,280.0,0.0,211.0,-0.386387716144068,-0.7112514215402614,-0.36218964515616264,-0.05744645123881841,-0.6494891063362355,-0.24778079707594822,-0.7573207226124298,-0.8403136807054128,-0.4445789115695864,-0.35463856358122214,-0.5762362266178434,-0.604278380229212
BL030,DEET,50.0,2.0,3.0,13466025.0,43141.0,841.0,1440.0,31.4,43141.0,-0.12374250899675433,0.10604328075366976,-0.23349000235944797,2.6243220285440674,-0.5900901248276229,0.9515490568245945,0.0906614087059749,0.4111424346789653,-0.2965635328713193,1.659685889116579,-0.4782177596336815,2.2559539125147636
BL030,DEET,50.0,2.0,4.0,18180522.5,55491.0,912.0,1440.0,46.6,55491.0,-0.018594399503183097,0.3534958321959362,-0.220710037829984,2.6243220285440674,-0.5613364777279122,1.2965694084591552,0.4301449232193349,0.790046161695319,-0.28186550225932355,1.659685889116579,-0.43076932975599813,3.0787787160411577
BL030,DEET,5.0,2.0,1.0,1582800.0,2125.0,128.0,400.0,-5.0,173.0,-0.38877576936792707,-0.7157797030484356,-0.3618296461553327,0.2199778742559629,-0.6589475428821928,-0.2488423981579007,-0.7650308441275502,-0.8472474655074934,-0.4441648825382626,-0.1462601719228289,-0.5918442627618182,-0.606810148855447
BL030,DEET,5.0,2.0,2.0,1698780.0,2335.0,124.0,350.0,-11.6,192.0,-0.38618905090237177,-0.711572007841725,-0.36254964415699265,0.10438440529980403,-0.6714326791228566,-0.24831159761692445,-0.7566793076142189,-0.8408045681250291,-0.4449929406009102,-0.23308450178049273,-0.612446870471865,-0.6055442645423296
BL030,DEET,5.0,2.0,3.0,2130650.0,2889.0,213.0,230.0,41.4,947.0,-0.3765569927568348,-0.7004717071535457,-0.3465296886200589,-0.1730399201949773,-0.571173251735708,-0.22721926033076303,-0.7255810314113181,-0.8238075912208137,-0.42656864870700006,-0.44146289343888595,-0.4470016873457319,-0.5552420194684488
BL030,DEET,5.0,2.0,4.0,2086240.0,2968.0,212.0,225.0,52.6,550.0,-0.37754747531464916,-0.6988888122900688,-0.3467096881204739,-0.18459926709059318,-0.5499863538727633,-0.23831019795010885,-0.7287789253288647,-0.8213838345864581,-0.42677566322266197,-0.4501453264246524,-0.41203968638322835,-0.5816923390635887
BL030,DEET,0.5,2.0,1.0,1643540.0,2221.0,134.0,365.0,12.6,172.0,-0.3874210764933122,-0.7138561852396537,-0.3607496491528428,0.13906244598665168,-0.6256538462404226,-0.2488703350284784,-0.760657052716792,-0.8443021409897954,-0.4429227954442911,-0.20703720282319357,-0.5369039755350269,-0.6068767743456112
BL030,DEET,0.5,2.0,2.0,1725617.5,2390.0,133.0,400.0,2.2,193.0,-0.385590490315897,-0.7104699924304437,-0.3609296486532578,0.2199778742559629,-0.6453273942560142,-0.24828366074634675,-0.7547467816513241,-0.839117142620098,-0.443129809959953,-0.1462601719228289,-0.5693686907144945,-0.6054776390521655
BL030,DEET,0.5,2.0,3.0,1908585.0,2849.0,140.0,240.0,24.8,195.0,-0.381509740093044,-0.7012731729072048,-0.35966965215035285,-0.14992122640374553,-0.6025752610682866,-0.24822778700519135,-0.7415715811253458,-0.8250348097698545,-0.44168070835031964,-0.4240980274673532,-0.49882036734372825,-0.6053443880718373
BL030,DEET,0.5,2.0,4.0,2193897.5,3001.0,185.0,215.0,40.6,954.0,-0.3751463747524357,-0.6982276030433,-0.35156967463167854,-0.20771796088182495,-0.5726866015830612,-0.22702370223671917,-0.7210266788882372,-0.8203713792834995,-0.4323650551455336,-0.46751019239618513,-0.4494989731287679,-0.5547756410373003
BL030,DEET,0.05,2.0,1.0,1613727.5,2183.0,114.0,435.0,3.4,160.0,-0.38808598892868357,-0.71461757770563,-0.3643496391611425,0.30089330252527413,-0.6430573694849844,-0.24920557747541078,-0.762803803728205,-0.8454679986113842,-0.44706308575752934,-0.0854831410224642,-0.5656227620399404,-0.6076762802275801
BL030,DEET,0.05,2.0,2.0,1692020.0,2332.0,115.0,395.0,-3.6,158.0,-0.3863398201455788,-0.7116321177732495,-0.3641696396607275,0.20841852736034702,-0.6562991806493248,-0.24926145121656615,-0.7571660845311883,-0.8408966095162071,-0.44685607124186744,-0.15494260490859527,-0.5874740126415052,-0.6078095312079083
BL030,DEET,0.05,2.0,3.0,1910040.0,2912.0,132.0,240.0,25.4,184.0,-0.3814772890207265,-0.7000108643451917,-0.36110964815367275,-0.14992122640374553,-0.6014402486827718,-0.24853509258154602,-0.7414668088747259,-0.8231019405551152,-0.4433368244756149,-0.4240980274673532,-0.4969474030064513,-0.6060772684636422
BL030,DEET,0.05,2.0,4.0,3559150.0,6146.0,768.0,1430.0,47.2,6130.0,-0.34469695371522613,-0.6352123581618484,-0.2466299658897419,2.6012033347528356,-0.5602014653423973,-0.08242246012655824,-0.6227170039126644,-0.7238813208651648,-0.3116755925146389,1.6423210231450465,-0.42889636541872117,-0.20992210394801958
BL030,DEET,500.0,3.0,1.0,10795850.0,32619.0,807.0,1440.0,-5.6,32619.0,-0.22048680568171702,-0.12540356916856962,-0.29210820446394936,2.587546318705723,-0.6372189721911887,0.6562389357920769,-0.041022442476452446,0.5064886322613907,-0.3302019136338697,1.6400234864814816,-0.6248893312876107,1.2473499889940798
BL030,DEET,500.0,3.0,2.0,10534910.0,30796.0,829.0,1440.0,-4.6,30796.0,-0.2270505482626063,-0.1601685396648416,-0.2873070195644825,2.587546318705723,-0.6348905109019494,0.6034784310432058,-0.05744086041266728,0.42362737498795616,-0.3259441137942486,1.6400234864814816,-0.6178871877968787,1.139873904730746
BL030,DEET,500.0,3.0,3.0,13926540.0,41885.0,887.0,1440.0,11.8,41885.0,-0.14173673570178189,0.05130088317287634,-0.27464935028406995,2.587546318705723,-0.5967037457584243,0.9244116384816213,0.15596144979276044,0.927658357930971,-0.3147190051261567,1.6400234864814816,-0.503052034548874,1.7936327080198897
BL030,DEET,500.0,3.0,4.0,16551732.5,49282.0,911.0,1440.0,42.4,49282.0,-0.07570206184847772,0.19236313592160026,-0.2694116940301061,2.587546318705723,-0.5254528303077007,1.138492523631045,0.32113929768122773,1.2638759772681052,-0.3100741325738428,1.6400234864814816,-0.28878644373247503,2.229727384539846
BL030,DEET,50.0,3.0,1.0,9483610.0,28635.0,837.0,1440.0,5.2,28635.0,-0.2534951814169288,-0.20137923700024682,-0.2855611341464946,2.587546318705723,-0.612071590267404,0.5409356714368918,-0.12358895107083642,0.32540292245482827,-0.3243958229434773,1.6400234864814816,-0.5492661815877052,1.0124708229462893
BL030,DEET,50.0,3.0,2.0,1689872.5,2351.0,126.0,280.0,0.0,211.0,-0.44954058148216824,-0.7026203146327274,-0.440726700670173,-0.1281994801878677,-0.6241795889714484,-0.281699867225704,-0.6139730989981382,-0.8692900485681857,-0.4620001723057764,-0.46418541645613626,-0.5856773277395115,-0.6632835484749954
BL030,DEET,50.0,3.0,3.0,13466025.0,43141.0,841.0,1440.0,31.4,43141.0,-0.15332063205587948,0.07525305154551352,-0.2846881914375006,2.587546318705723,-0.5510659044893333,0.9607622659992199,0.12698571691970162,0.984747627890068,-0.3236216775180917,1.6400234864814816,-0.36581002213052694,1.8676809591634704
BL030,DEET,50.0,3.0,4.0,18180522.5,55491.0,912.0,1440.0,46.6,55491.0,-0.034731117269928405,0.3107699937446132,-0.26919345835285763,2.587546318705723,-0.5156732928928955,1.3181908088673262,0.42362322099818706,1.5460951469942465,-0.30988059621749636,1.6400234864814816,-0.2593774410714006,2.595782791666034
BL030,DEET,5.0,3.0,1.0,1582800.0,2125.0,128.0,400.0,-5.0,173.0,-0.4522339068730331,-0.7069301793239823,-0.440290229315676,0.15273974038733135,-0.6358218954176451,-0.2827996473576058,-0.6207101307083988,-0.8795624809015901,-0.4616130995930836,-0.24650863339362405,-0.6206880451931716,-0.6655238618057725
BL030,DEET,5.0,3.0,2.0,1698780.0,2335.0,124.0,350.0,-11.6,192.0,-0.4493165202533828,-0.7029254377967101,-0.44116317202467,0.03568173181433174,-0.6511897399266248,-0.2822497572916549,-0.6134126366015459,-0.8700173004147984,-0.46238724501846923,-0.3372072930030041,-0.6669021922320026,-0.6644037051403839
BL030,DEET,5.0,3.0,3.0,2130650.0,2889.0,213.0,230.0,41.4,947.0,-0.4384531665766424,-0.6923605482438112,-0.42174019674955415,-0.2452574887608673,-0.5277812915969401,-0.26039886256570993,-0.5862392551571023,-0.8448362052258336,-0.44516250930363854,-0.5548840760655163,-0.295788587223207,-0.6198922165946806
BL030,DEET,5.0,3.0,4.0,2086240.0,2968.0,212.0,225.0,52.6,550.0,-0.4395702655573172,-0.690854002621647,-0.42195843242680264,-0.2569632896181673,-0.5017025251574596,-0.2718886707858426,-0.5890335448043289,-0.8412453992331834,-0.44535604565998493,-0.5639539420264543,-0.21736458012700866,-0.6432975953399047
BL030,DEET,0.5,3.0,1.0,1643540.0,2221.0,134.0,365.0,12.6,172.0,-0.45070603945384397,-0.7050994403400864,-0.4389808152521851,0.07079913438623162,-0.5948409767270328,-0.28282858894002433,-0.6168883528842029,-0.8751989698219138,-0.4604518814550051,-0.3099976951201901,-0.4974503197562885,-0.6655828174197402
BL030,DEET,0.5,3.0,2.0,1725617.5,2390.0,133.0,400.0,2.2,193.0,-0.44864144383154403,-0.7018765769205197,-0.43919905092943357,0.15273974038733135,-0.619056974135122,-0.28222081570923646,-0.6117240135795363,-0.8675173721920671,-0.46064541781135154,-0.24650863339362405,-0.5702726120599012,-0.6643447495264161
BL030,DEET,0.5,3.0,3.0,1908585.0,2849.0,140.0,240.0,24.8,195.0,-0.4440390387933404,-0.6931233561537679,-0.43767140118869413,-0.22184588704626737,-0.566433748998313,-0.2821629325443995,-0.6002116471974394,-0.8466543348423654,-0.45929066331692664,-0.5367443441436403,-0.41202416916935813,-0.6642268382984804
BL030,DEET,0.5,3.0,4.0,2193897.5,3001.0,185.0,215.0,40.6,954.0,-0.43686222494682403,-0.6902246860959328,-0.42785079571251194,-0.28037489133276716,-0.5296440606283316,-0.26019627148878066,-0.5822597047301047,-0.8397454422995447,-0.4505815272813381,-0.5820936739483303,-0.3013903020157926,-0.6194795272969059
BL030,DEET,0.05,3.0,1.0,1613727.5,2183.0,114.0,435.0,3.4,160.0,-0.4514559496849038,-0.7058241078545452,-0.44334552879715494,0.23468034638843105,-0.6162628205880347,-0.28317588792904597,-0.6187641637400447,-0.876926192957619,-0.46432260858193336,-0.18301957166705798,-0.5618700398710228,-0.6662902847873541
BL030,DEET,0.05,3.0,2.0,1692020.0,2332.0,115.0,395.0,-3.6,158.0,-0.4494865627913104,-0.7029826483899568,-0.44312729311990645,0.14103393953003138,-0.6325620496127101,-0.28323377109388287,-0.6138379776962374,-0.8701536601360382,-0.46412907222558697,-0.25557849935456206,-0.6108850443061468,-0.6664081960152898
BL030,DEET,0.05,3.0,3.0,1910040.0,2912.0,132.0,240.0,25.4,184.0,-0.4440024394009314,-0.6919219336955862,-0.43941728660668206,-0.22184588704626737,-0.5650366722247694,-0.2824812899510027,-0.6001200981896322,-0.8437907806963278,-0.46083895416769793,-0.5367443441436403,-0.40782288307491893,-0.6648753500521265
BL030,DEET,0.05,3.0,4.0,3559150.0,6146.0,768.0,1430.0,47.2,6130.0,-0.40252036103973604,-0.6302489141755953,-0.3006193958766406,2.5641347169911226,-0.5142762161193519,-0.11039464089077912,-0.4963576347773871,-0.6967950011997357,-0.3377498315313797,1.6218837545596057,-0.2551761549769614,-0.31432526939947525
BL030,DEET,500.0,4.0,1.0,2130.0,4.0,0.0,190.0,-0.2,1.0,-0.46484769292753325,-0.701730533399377,-0.4047197096081098,-0.3237197098709016,-0.5320889024281964,-0.29290190392832377,-0.6144049765643205,-0.6525621453556588,-0.2663506477137785,-0.5606486286167917,-0.10169474016994466,-0.6415540256252928
BL030,DEET,500.0,4.0,2.0,2265.0,11.0,0.0,435.0,-0.4,1.0,-0.46484435467905794,-0.7015934928630072,-0.4047197096081098,0.19376051655794058,-0.5325183784546701,-0.29290190392832377,-0.614395931863456,-0.6523150557323923,-0.2663506477137785,-0.12986978049422623,-0.10387484136243029,-0.6415540256252928
BL030,DEET,500.0,4.0,3.0,2485.0,10.0,0.0,0.0,-0.6,2.0,-0.46483891457043147,-0.7016130700824886,-0.4047197096081098,-0.7250309058769424,-0.5329478544811437,-0.29287327138674957,-0.6143811923509359,-0.6523503542500019,-0.2663506477137785,-0.894722021038373,-0.10605494255491589,-0.6415032960583356
BL030,DEET,500.0,4.0,4.0,12280.0,211.0,1.0,0.0,-7.8,5.0,-0.46459670609772175,-0.6976780489667284,-0.40446662089859464,-0.7250309058769424,-0.5484089914341929,-0.29278737376202685,-0.6137249490548737,-0.645255352210494,-0.26607204682057456,-0.894722021038373,-0.18453858548439805,-0.6413511073574638
BL030,DEET,50.0,4.0,1.0,2040.0,6.0,0.0,365.0,-0.2,1.0,-0.4648499184265168,-0.7016913789604142,-0.4047197096081098,0.045909023292557104,-0.5320889024281964,-0.29290190392832377,-0.6144110063648969,-0.6524915483204399,-0.2663506477137785,-0.25294945138638775,-0.10169474016994466,-0.6415540256252928
BL030,DEET,50.0,4.0,2.0,2035.0,7.0,0.0,370.0,0.2,1.0,-0.46485004206534924,-0.7016718017409328,-0.4047197096081098,0.05646984424008449,-0.5312299503752493,-0.29290190392832377,-0.6144113413538178,-0.6524562498028303,-0.2663506477137785,-0.24415804632266194,-0.09733453778497345,-0.6415540256252928
BL030,DEET,50.0,4.0,3.0,2182.5,4.0,0.0,5.0,0.2,2.0,-0.46484639471979283,-0.701730533399377,-0.4047197096081098,-0.714470084929415,-0.5312299503752493,-0.29287327138674957,-0.6144014591806509,-0.6525621453556588,-0.2663506477137785,-0.8859306159746471,-0.09733453778497345,-0.6415032960583356
BL030,DEET,50.0,4.0,4.0,12015.0,279.0,0.0,0.0,-2.8,3.0,-0.46460325895584,-0.6963467980419935,-0.4047197096081098,-0.7250309058769424,-0.5376720907723531,-0.2928446388451753,-0.6137427034676819,-0.6428550530130486,-0.2663506477137785,-0.894722021038373,-0.13003605567225768,-0.6414525664913783
BL030,DEET,5.0,4.0,1.0,1965.0,4.0,0.0,0.0,-0.4,4.0,-0.4648517730090031,-0.701730533399377,-0.4047197096081098,-0.7250309058769424,-0.5325183784546701,-0.2928160063036011,-0.6144160311987106,-0.6525621453556588,-0.2663506477137785,-0.894722021038373,-0.10387484136243029,-0.641401836924421
BL030,DEET,5.0,4.0,2.0,1992.5,8.0,0.0,0.0,-0.6,1.0,-0.4648510929954248,-0.7016522245214514,-0.4047197096081098,-0.7250309058769424,-0.5329478544811437,-0.29290190392832377,-0.6144141887596455,-0.6524209512852208,-0.2663506477137785,-0.894722021038373,-0.10605494255491589,-0.6415540256252928
BL030,DEET,5.0,4.0,3.0,1942.5,12.0,0.0,0.0,-1.0,1.0,-0.464852329383749,-0.7015739156435259,-0.4047197096081098,-0.7250309058769424,-0.5338068065340908,-0.29290190392832377,-0.6144175386488546,-0.6522797572147829,-0.2663506477137785,-0.894722021038373,-0.11041514493988713,-0.6415540256252928
BL030,DEET,5.0,4.0,4.0,18107.5,301.0,1.0,0.0,-11.0,8.0,-0.4644526050385368,-0.6959160992134028,-0.40446662089859464,-0.7250309058769424,-0.5552806078577703,-0.29270147613730413,-0.6133345194675534,-0.6420784856256397,-0.26607204682057456,-0.894722021038373,-0.2194202045641679,-0.641198918656592
BL030,DEET,0.5,4.0,1.0,1955.0,6.0,0.0,460.0,-0.4,2.0,-0.46485202028666794,-0.7016913789604142,-0.4047197096081098,0.24656462129557752,-0.5325183784546701,-0.29287327138674957,-0.6144167011765523,-0.6524915483204399,-0.2663506477137785,-0.0859127551755971,-0.10387484136243029,-0.6415032960583356
BL030,DEET,0.5,4.0,2.0,1985.0,11.0,0.0,0.0,-1.4,1.0,-0.4648512784536734,-0.7015934928630072,-0.4047197096081098,-0.7250309058769424,-0.534665758587038,-0.29290190392832377,-0.614414691243027,-0.6523150557323923,-0.2663506477137785,-0.894722021038373,-0.11477534732485836,-0.6415540256252928
